"No.","Time","Source","Destination","Protocol","Identification","Frame length on the wire","Time delta from previous captured frame"
"1974","2022-03-11 10:47:30,418368862","192.168.2.10","192.168.2.6","UDP","0x9ac8 (39624)","255","0.027283473"
"1975","2022-03-11 10:47:30,445222203","192.168.2.10","192.168.2.6","UDP","0x9ae0 (39648)","255","0.026853341"
"1976","2022-03-11 10:47:30,472139705","192.168.2.10","192.168.2.6","UDP","0x9afb (39675)","250","0.026917502"
"1977","2022-03-11 10:47:30,499165292","192.168.2.10","192.168.2.6","UDP","0x9b09 (39689)","253","0.027025587"
"1978","2022-03-11 10:47:30,526216700","192.168.2.10","192.168.2.6","UDP","0x9b16 (39702)","252","0.027051408"
"1979","2022-03-11 10:47:30,553130471","192.168.2.10","192.168.2.6","UDP","0x9b18 (39704)","253","0.026913771"
"1980","2022-03-11 10:47:30,580204378","192.168.2.10","192.168.2.6","UDP","0x9b1c (39708)","255","0.027073907"
"1981","2022-03-11 10:47:30,607046328","192.168.2.10","192.168.2.6","UDP","0x9b28 (39720)","253","0.026841950"
"1982","2022-03-11 10:47:30,634049502","192.168.2.10","192.168.2.6","UDP","0x9b3c (39740)","254","0.027003174"
"1983","2022-03-11 10:47:30,661099673","192.168.2.10","192.168.2.6","UDP","0x9b49 (39753)","253","0.027050171"
"1984","2022-03-11 10:47:30,688094514","192.168.2.10","192.168.2.6","UDP","0x9b4f (39759)","252","0.026994841"
"1985","2022-03-11 10:47:30,715184372","192.168.2.10","192.168.2.6","UDP","0x9b60 (39776)","253","0.027089858"
"1986","2022-03-11 10:47:30,742387844","192.168.2.10","192.168.2.6","UDP","0x9b63 (39779)","254","0.027203472"
"1987","2022-03-11 10:47:30,769121139","192.168.2.10","192.168.2.6","UDP","0x9b7e (39806)","253","0.026733295"
"1988","2022-03-11 10:47:30,796080665","192.168.2.10","192.168.2.6","UDP","0x9b8f (39823)","251","0.026959526"
"1989","2022-03-11 10:47:30,823135941","192.168.2.10","192.168.2.6","UDP","0x9b9a (39834)","253","0.027055276"
"1990","2022-03-11 10:47:30,849942801","192.168.2.10","192.168.2.6","UDP","0x9bb1 (39857)","254","0.026806860"
"1991","2022-03-11 10:47:30,877156997","192.168.2.10","192.168.2.6","UDP","0x9bc6 (39878)","253","0.027214196"
"1992","2022-03-11 10:47:30,904029288","192.168.2.10","192.168.2.6","UDP","0x9bcd (39885)","255","0.026872291"
"1993","2022-03-11 10:47:30,931112583","192.168.2.10","192.168.2.6","UDP","0x9bd5 (39893)","251","0.027083295"
"1994","2022-03-11 10:47:30,958075534","192.168.2.10","192.168.2.6","UDP","0x9bee (39918)","255","0.026962951"
"1995","2022-03-11 10:47:30,985056690","192.168.2.10","192.168.2.6","UDP","0x9c02 (39938)","254","0.026981156"
"1996","2022-03-11 10:47:31,012378737","192.168.2.10","192.168.2.6","UDP","0x9c04 (39940)","254","0.027322047"
"1997","2022-03-11 10:47:31,038946810","192.168.2.10","192.168.2.6","UDP","0x9c05 (39941)","253","0.026568073"
"1998","2022-03-11 10:47:31,065999053","192.168.2.10","192.168.2.6","UDP","0x9c09 (39945)","255","0.027052243"
"1999","2022-03-11 10:47:31,093136951","192.168.2.10","192.168.2.6","UDP","0x9c1c (39964)","254","0.027137898"
"2000","2022-03-11 10:47:31,120174181","192.168.2.10","192.168.2.6","UDP","0x9c2f (39983)","252","0.027037230"
"2001","2022-03-11 10:47:31,146955032","192.168.2.10","192.168.2.6","UDP","0x9c3e (39998)","254","0.026780851"
"2002","2022-03-11 10:47:31,174395573","192.168.2.10","192.168.2.6","UDP","0x9c45 (40005)","254","0.027440541"
"2003","2022-03-11 10:47:31,201039366","192.168.2.10","192.168.2.6","UDP","0x9c4c (40012)","253","0.026643793"
"2004","2022-03-11 10:47:31,227944473","192.168.2.10","192.168.2.6","UDP","0x9c5a (40026)","253","0.026905107"
"2005","2022-03-11 10:47:31,254970357","192.168.2.10","192.168.2.6","UDP","0x9c70 (40048)","254","0.027025884"
"2006","2022-03-11 10:47:31,282157300","192.168.2.10","192.168.2.6","UDP","0x9c7f (40063)","254","0.027186943"
"2007","2022-03-11 10:47:31,309011501","192.168.2.10","192.168.2.6","UDP","0x9c8f (40079)","254","0.026854201"
"2008","2022-03-11 10:47:31,335996931","192.168.2.10","192.168.2.6","UDP","0x9ca8 (40104)","252","0.026985430"
"2009","2022-03-11 10:47:31,363020724","192.168.2.10","192.168.2.6","UDP","0x9cad (40109)","253","0.027023793"
"2010","2022-03-11 10:47:31,390105957","192.168.2.10","192.168.2.6","UDP","0x9cb9 (40121)","254","0.027085233"
"2011","2022-03-11 10:47:31,417028933","192.168.2.10","192.168.2.6","UDP","0x9cbd (40125)","253","0.026922976"
"2012","2022-03-11 10:47:31,444101252","192.168.2.10","192.168.2.6","UDP","0x9cd0 (40144)","252","0.027072319"
"2013","2022-03-11 10:47:31,470950220","192.168.2.10","192.168.2.6","UDP","0x9cdd (40157)","255","0.026848968"
"2014","2022-03-11 10:47:31,498132960","192.168.2.10","192.168.2.6","UDP","0x9cf7 (40183)","253","0.027182740"
"2015","2022-03-11 10:47:31,526015608","192.168.2.10","192.168.2.6","UDP","0x9cfd (40189)","252","0.027882648"
"2016","2022-03-11 10:47:31,553020912","192.168.2.10","192.168.2.6","UDP","0x9d0d (40205)","254","0.027005304"
"2017","2022-03-11 10:47:31,580114194","192.168.2.10","192.168.2.6","UDP","0x9d1e (40222)","253","0.027093282"
"2018","2022-03-11 10:47:31,607006370","192.168.2.10","192.168.2.6","UDP","0x9d26 (40230)","254","0.026892176"
"2019","2022-03-11 10:47:31,634367054","192.168.2.10","192.168.2.6","UDP","0x9d38 (40248)","253","0.027360684"
"2020","2022-03-11 10:47:31,661063836","192.168.2.10","192.168.2.6","UDP","0x9d46 (40262)","252","0.026696782"
"2021","2022-03-11 10:47:31,688100316","192.168.2.10","192.168.2.6","UDP","0x9d5c (40284)","255","0.027036480"
"2022","2022-03-11 10:47:31,715120019","192.168.2.10","192.168.2.6","UDP","0x9d75 (40309)","253","0.027019703"
"2023","2022-03-11 10:47:31,741968584","192.168.2.10","192.168.2.6","UDP","0x9d8f (40335)","254","0.026848565"
"2024","2022-03-11 10:47:31,769094417","192.168.2.10","192.168.2.6","UDP","0x9d9d (40349)","253","0.027125833"
"2025","2022-03-11 10:47:31,796316715","192.168.2.10","192.168.2.6","UDP","0x9da6 (40358)","253","0.027222298"
"2026","2022-03-11 10:47:31,823052016","192.168.2.10","192.168.2.6","UDP","0x9db7 (40375)","251","0.026735301"
"2027","2022-03-11 10:47:31,849930095","192.168.2.10","192.168.2.6","UDP","0x9dce (40398)","250","0.026878079"
"2028","2022-03-11 10:47:31,876959411","192.168.2.10","192.168.2.6","UDP","0x9dda (40410)","253","0.027029316"
"2029","2022-03-11 10:47:31,903967148","192.168.2.10","192.168.2.6","UDP","0x9ded (40429)","254","0.027007737"
"2030","2022-03-11 10:47:31,931086827","192.168.2.10","192.168.2.6","UDP","0x9e05 (40453)","253","0.027119679"
"2031","2022-03-11 10:47:31,958032003","192.168.2.10","192.168.2.6","UDP","0x9e0f (40463)","252","0.026945176"
"2032","2022-03-11 10:47:31,985026410","192.168.2.10","192.168.2.6","UDP","0x9e19 (40473)","251","0.026994407"
"2033","2022-03-11 10:47:32,012150746","192.168.2.10","192.168.2.6","UDP","0x9e20 (40480)","255","0.027124336"
"2034","2022-03-11 10:47:32,038931666","192.168.2.10","192.168.2.6","UDP","0x9e2d (40493)","253","0.026780920"
"2035","2022-03-11 10:47:32,065937888","192.168.2.10","192.168.2.6","UDP","0x9e43 (40515)","253","0.027006222"
"2036","2022-03-11 10:47:32,093965996","192.168.2.10","192.168.2.6","UDP","0x9e44 (40516)","253","0.028028108"
"2037","2022-03-11 10:47:32,120895816","192.168.2.10","192.168.2.6","UDP","0x9e57 (40535)","252","0.026929820"
"2038","2022-03-11 10:47:32,147962833","192.168.2.10","192.168.2.6","UDP","0x9e5a (40538)","253","0.027067017"
"2039","2022-03-11 10:47:32,175096499","192.168.2.10","192.168.2.6","UDP","0x9e5d (40541)","253","0.027133666"
"2040","2022-03-11 10:47:32,202085670","192.168.2.10","192.168.2.6","UDP","0x9e67 (40551)","253","0.026989171"
"2041","2022-03-11 10:47:32,229058711","192.168.2.10","192.168.2.6","UDP","0x9e68 (40552)","252","0.026973041"
"2042","2022-03-11 10:47:32,256383439","192.168.2.10","192.168.2.6","UDP","0x9e77 (40567)","254","0.027324728"
"2043","2022-03-11 10:47:32,283081266","192.168.2.10","192.168.2.6","UDP","0x9e90 (40592)","253","0.026697827"
"2044","2022-03-11 10:47:32,310105489","192.168.2.10","192.168.2.6","UDP","0x9ea9 (40617)","254","0.027024223"
"2045","2022-03-11 10:47:32,336941183","192.168.2.10","192.168.2.6","UDP","0x9eb6 (40630)","252","0.026835694"
"2046","2022-03-11 10:47:32,363953501","192.168.2.10","192.168.2.6","UDP","0x9ebb (40635)","254","0.027012318"
"2047","2022-03-11 10:47:32,390939816","192.168.2.10","192.168.2.6","UDP","0x9ec6 (40646)","254","0.026986315"
"2048","2022-03-11 10:47:32,392490094","IntelCor_5e:71:63","Tp-LinkT_a2:40:4c","ARP","","42","0.001550278"
"2049","2022-03-11 10:47:32,392596637","Tp-LinkT_a2:40:4c","IntelCor_5e:71:63","ARP","","60","0.000106543"
"2050","2022-03-11 10:47:32,418082785","192.168.2.10","192.168.2.6","UDP","0x9ed1 (40657)","252","0.025486148"
"2051","2022-03-11 10:47:32,445133299","192.168.2.10","192.168.2.6","UDP","0x9edf (40671)","253","0.027050514"
"2052","2022-03-11 10:47:32,471985633","192.168.2.10","192.168.2.6","UDP","0x9ee0 (40672)","254","0.026852334"
"2053","2022-03-11 10:47:32,499105324","192.168.2.10","192.168.2.6","UDP","0x9ef0 (40688)","254","0.027119691"
"2054","2022-03-11 10:47:32,526111016","192.168.2.10","192.168.2.6","UDP","0x9ef1 (40689)","251","0.027005692"
"2055","2022-03-11 10:47:32,553105356","192.168.2.10","192.168.2.6","UDP","0x9f08 (40712)","251","0.026994340"
"2056","2022-03-11 10:47:32,580018146","192.168.2.10","192.168.2.6","UDP","0x9f13 (40723)","251","0.026912790"
"2057","2022-03-11 10:47:32,607155347","192.168.2.10","192.168.2.6","UDP","0x9f29 (40745)","253","0.027137201"
"2058","2022-03-11 10:47:32,634148047","192.168.2.10","192.168.2.6","UDP","0x9f34 (40756)","254","0.026992700"
"2059","2022-03-11 10:47:32,660996935","192.168.2.10","192.168.2.6","UDP","0x9f47 (40775)","254","0.026848888"
"2060","2022-03-11 10:47:32,687966768","192.168.2.10","192.168.2.6","UDP","0x9f61 (40801)","255","0.026969833"
"2061","2022-03-11 10:47:32,714991967","192.168.2.10","192.168.2.6","UDP","0x9f65 (40805)","254","0.027025199"
"2062","2022-03-11 10:47:32,741924472","192.168.2.10","192.168.2.6","UDP","0x9f7a (40826)","253","0.026932505"
"2063","2022-03-11 10:47:32,769038287","192.168.2.10","192.168.2.6","UDP","0x9f7b (40827)","254","0.027113815"
"2064","2022-03-11 10:47:32,795947108","192.168.2.10","192.168.2.6","UDP","0x9f83 (40835)","253","0.026908821"
"2065","2022-03-11 10:47:32,823137395","192.168.2.10","192.168.2.6","UDP","0x9f92 (40850)","251","0.027190287"
"2066","2022-03-11 10:47:32,850268491","192.168.2.10","192.168.2.6","UDP","0x9fa7 (40871)","252","0.027131096"
"2067","2022-03-11 10:47:32,878055912","192.168.2.10","192.168.2.6","UDP","0x9fac (40876)","252","0.027787421"
"2068","2022-03-11 10:47:32,907598437","192.168.2.10","192.168.2.6","UDP","0x9fc3 (40899)","253","0.029542525"
"2069","2022-03-11 10:47:32,934034567","192.168.2.10","192.168.2.6","UDP","0x9fca (40906)","252","0.026436130"
"2070","2022-03-11 10:47:32,961143692","192.168.2.10","192.168.2.6","UDP","0x9fcd (40909)","254","0.027109125"
"2071","2022-03-11 10:47:32,988010144","192.168.2.10","192.168.2.6","UDP","0x9fd1 (40913)","254","0.026866452"
"2072","2022-03-11 10:47:33,015225682","192.168.2.10","192.168.2.6","UDP","0x9fe0 (40928)","254","0.027215538"
"2073","2022-03-11 10:47:33,041991747","192.168.2.10","192.168.2.6","UDP","0x9fec (40940)","251","0.026766065"
"2074","2022-03-11 10:47:33,069090419","192.168.2.10","192.168.2.6","UDP","0x9ff1 (40945)","253","0.027098672"
"2075","2022-03-11 10:47:33,095901731","192.168.2.10","192.168.2.6","UDP","0xa007 (40967)","254","0.026811312"
"2076","2022-03-11 10:47:33,097450621","192.168.2.1","239.255.255.250","SSDP","0x0000 (0)","307","0.001548890"
"2077","2022-03-11 10:47:33,122936171","192.168.2.10","192.168.2.6","UDP","0xa008 (40968)","254","0.025485550"
"2078","2022-03-11 10:47:33,150221048","192.168.2.10","192.168.2.6","UDP","0xa011 (40977)","254","0.027284877"
"2079","2022-03-11 10:47:33,177387207","192.168.2.10","192.168.2.6","UDP","0xa019 (40985)","254","0.027166159"
"2080","2022-03-11 10:47:33,201046139","192.168.2.1","239.255.255.250","SSDP","0x0000 (0)","316","0.023658932"
"2081","2022-03-11 10:47:33,203996718","192.168.2.10","192.168.2.6","UDP","0xa033 (41011)","255","0.002950579"
"2082","2022-03-11 10:47:33,231080214","192.168.2.10","192.168.2.6","UDP","0xa048 (41032)","252","0.027083496"
"2083","2022-03-11 10:47:33,259196777","192.168.2.10","192.168.2.6","UDP","0xa05c (41052)","254","0.028116563"
"2084","2022-03-11 10:47:33,286021306","192.168.2.10","192.168.2.6","UDP","0xa069 (41065)","251","0.026824529"
"2085","2022-03-11 10:47:33,305004730","192.168.2.1","239.255.255.250","SSDP","0x0000 (0)","379","0.018983424"
"2086","2022-03-11 10:47:33,313031898","192.168.2.10","192.168.2.6","UDP","0xa06c (41068)","255","0.008027168"
"2087","2022-03-11 10:47:33,339957199","192.168.2.10","192.168.2.6","UDP","0xa078 (41080)","253","0.026925301"
"2088","2022-03-11 10:47:33,367142318","192.168.2.10","192.168.2.6","UDP","0xa084 (41092)","253","0.027185119"
"2089","2022-03-11 10:47:33,394009412","192.168.2.10","192.168.2.6","UDP","0xa087 (41095)","251","0.026867094"
"2090","2022-03-11 10:47:33,409297198","192.168.2.1","239.255.255.250","SSDP","0x0000 (0)","371","0.015287786"
"2091","2022-03-11 10:47:33,421173813","192.168.2.10","192.168.2.6","UDP","0xa089 (41097)","251","0.011876615"
"2092","2022-03-11 10:47:33,448190697","192.168.2.10","192.168.2.6","UDP","0xa09a (41114)","253","0.027016884"
"2093","2022-03-11 10:47:33,474926651","192.168.2.10","192.168.2.6","UDP","0xa0a5 (41125)","251","0.026735954"
"2094","2022-03-11 10:47:33,502003909","192.168.2.10","192.168.2.6","UDP","0xa0a6 (41126)","252","0.027077258"
"2095","2022-03-11 10:47:33,513331977","192.168.2.1","239.255.255.250","SSDP","0x0000 (0)","316","0.011328068"
"2096","2022-03-11 10:47:33,529113218","192.168.2.10","192.168.2.6","UDP","0xa0bf (41151)","251","0.015781241"
"2097","2022-03-11 10:47:33,556014210","192.168.2.10","192.168.2.6","UDP","0xa0da (41178)","254","0.026900992"
"2098","2022-03-11 10:47:33,583010969","192.168.2.10","192.168.2.6","UDP","0xa0e7 (41191)","252","0.026996759"
"2099","2022-03-11 10:47:33,610920744","192.168.2.10","192.168.2.6","UDP","0xa0fd (41213)","252","0.027909775"
"2100","2022-03-11 10:47:33,617010563","192.168.2.1","239.255.255.250","SSDP","0x0000 (0)","355","0.006089819"
"2101","2022-03-11 10:47:33,637995940","192.168.2.10","192.168.2.6","UDP","0xa113 (41235)","252","0.020985377"
"2102","2022-03-11 10:47:33,664980311","192.168.2.10","192.168.2.6","UDP","0xa126 (41254)","250","0.026984371"
"2103","2022-03-11 10:47:33,691937741","192.168.2.10","192.168.2.6","UDP","0xa131 (41265)","251","0.026957430"
"2104","2022-03-11 10:47:33,719013884","192.168.2.10","192.168.2.6","UDP","0xa14b (41291)","251","0.027076143"
"2105","2022-03-11 10:47:33,721285011","192.168.2.1","239.255.255.250","SSDP","0x0000 (0)","387","0.002271127"
"2106","2022-03-11 10:47:33,746006417","192.168.2.10","192.168.2.6","UDP","0xa166 (41318)","250","0.024721406"
"2107","2022-03-11 10:47:33,773016889","192.168.2.10","192.168.2.6","UDP","0xa16b (41323)","251","0.027010472"
"2108","2022-03-11 10:47:33,800063988","192.168.2.10","192.168.2.6","UDP","0xa172 (41330)","254","0.027047099"
"2109","2022-03-11 10:47:33,825325944","192.168.2.1","239.255.255.250","SSDP","0x0000 (0)","316","0.025261956"
"2110","2022-03-11 10:47:33,827058714","192.168.2.10","192.168.2.6","UDP","0xa173 (41331)","253","0.001732770"
"2111","2022-03-11 10:47:33,854119678","192.168.2.10","192.168.2.6","UDP","0xa17f (41343)","250","0.027060964"
"2112","2022-03-11 10:47:33,880906550","192.168.2.10","192.168.2.6","UDP","0xa181 (41345)","249","0.026786872"
"2113","2022-03-11 10:47:33,908122010","192.168.2.10","192.168.2.6","UDP","0xa19c (41372)","254","0.027215460"
"2114","2022-03-11 10:47:33,929068558","192.168.2.1","239.255.255.250","SSDP","0x0000 (0)","375","0.020946548"
"2115","2022-03-11 10:47:33,935011088","192.168.2.10","192.168.2.6","UDP","0xa1a6 (41382)","252","0.005942530"
"2116","2022-03-11 10:47:33,962106177","192.168.2.10","192.168.2.6","UDP","0xa1b7 (41399)","251","0.027095089"
"2117","2022-03-11 10:47:33,989039233","192.168.2.10","192.168.2.6","UDP","0xa1c6 (41414)","251","0.026933056"
"2118","2022-03-11 10:47:34,015954373","192.168.2.10","192.168.2.6","UDP","0xa1d6 (41430)","251","0.026915140"
"2119","2022-03-11 10:47:34,033129543","192.168.2.1","239.255.255.250","SSDP","0x0000 (0)","369","0.017175170"
"2120","2022-03-11 10:47:34,043273677","192.168.2.10","192.168.2.6","UDP","0xa1d8 (41432)","253","0.010144134"
"2121","2022-03-11 10:47:34,069947947","192.168.2.10","192.168.2.6","UDP","0xa1dc (41436)","254","0.026674270"
"2122","2022-03-11 10:47:34,097089054","192.168.2.10","192.168.2.6","UDP","0xa1f1 (41457)","249","0.027141107"
"2123","2022-03-11 10:47:34,126371662","192.168.2.10","192.168.2.6","UDP","0xa1fd (41469)","252","0.029282608"
"2124","2022-03-11 10:47:34,137246966","192.168.2.1","239.255.255.250","SSDP","0x0000 (0)","316","0.010875304"
"2125","2022-03-11 10:47:34,152879565","192.168.2.10","192.168.2.6","UDP","0xa205 (41477)","252","0.015632599"
"2126","2022-03-11 10:47:34,180000578","192.168.2.10","192.168.2.6","UDP","0xa209 (41481)","253","0.027121013"
"2127","2022-03-11 10:47:34,206827487","192.168.2.10","192.168.2.6","UDP","0xa21d (41501)","252","0.026826909"
"2128","2022-03-11 10:47:34,235094289","192.168.2.10","192.168.2.6","UDP","0xa22f (41519)","252","0.028266802"
"2129","2022-03-11 10:47:34,241014275","192.168.2.1","239.255.255.250","SSDP","0x0000 (0)","371","0.005919986"
"2130","2022-03-11 10:47:34,261932698","192.168.2.10","192.168.2.6","UDP","0xa248 (41544)","252","0.020918423"
"2131","2022-03-11 10:47:34,290844813","192.168.2.10","192.168.2.6","UDP","0xa257 (41559)","252","0.028912115"
"2132","2022-03-11 10:47:34,317964587","192.168.2.10","192.168.2.6","UDP","0xa26c (41580)","253","0.027119774"
"2133","2022-03-11 10:47:34,344844904","192.168.2.10","192.168.2.6","UDP","0xa270 (41584)","251","0.026880317"
"2134","2022-03-11 10:47:34,345152510","192.168.2.1","239.255.255.250","SSDP","0x0000 (0)","381","0.000307606"
"2135","2022-03-11 10:47:34,372035973","192.168.2.10","192.168.2.6","UDP","0xa287 (41607)","252","0.026883463"
"2136","2022-03-11 10:47:34,398995645","192.168.2.10","192.168.2.6","UDP","0xa29a (41626)","252","0.026959672"
"2137","2022-03-11 10:47:34,426128302","192.168.2.10","192.168.2.6","UDP","0xa2b1 (41649)","252","0.027132657"
"2138","2022-03-11 10:47:34,453053865","192.168.2.10","192.168.2.6","UDP","0xa2c3 (41667)","252","0.026925563"
"2139","2022-03-11 10:47:34,479979068","192.168.2.10","192.168.2.6","UDP","0xa2d0 (41680)","251","0.026925203"
"2140","2022-03-11 10:47:34,507989931","192.168.2.10","192.168.2.6","UDP","0xa2e5 (41701)","250","0.028010863"
"2141","2022-03-11 10:47:34,535322099","192.168.2.10","192.168.2.6","UDP","0xa2ec (41708)","251","0.027332168"
"2142","2022-03-11 10:47:34,561940785","192.168.2.10","192.168.2.6","UDP","0xa2fd (41725)","252","0.026618686"
"2143","2022-03-11 10:47:34,589989145","192.168.2.10","192.168.2.6","UDP","0xa300 (41728)","251","0.028048360"
"2144","2022-03-11 10:47:34,616958744","192.168.2.10","192.168.2.6","UDP","0xa30e (41742)","251","0.026969599"
"2145","2022-03-11 10:47:34,644020904","192.168.2.10","192.168.2.6","UDP","0xa31d (41757)","250","0.027062160"
"2146","2022-03-11 10:47:34,671041582","192.168.2.10","192.168.2.6","UDP","0xa335 (41781)","254","0.027020678"
"2147","2022-03-11 10:47:34,697981301","192.168.2.10","192.168.2.6","UDP","0xa34b (41803)","252","0.026939719"
"2148","2022-03-11 10:47:34,725066323","192.168.2.10","192.168.2.6","UDP","0xa35e (41822)","250","0.027085022"
